atom_type	size	hits	expected	rf	rf_low	rf_high	type	alpha_min	alpha_max	distance_min	distance_max	ligand_atom_type	SMARTS	SMARTS_index	interaction_types
O_pi_acc	2444	148.0	186.88857207908	0.7919157300713673	0.6702996332945668	0.9217066924085046	-	0.0	180.0	3.25	3.5	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
O_pi_acc	2444	62.0	180.77247319888545	0.3429725715584349	0.2692175337754864	0.4307976213393402	-	0.0	180.0	3.5	3.75	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
O_pi_acc	2444	0.0	12.691726173847051	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	pi;desolvation;electrostatic_repulsion;hydrophobic;hbond_classic
C_ali_weak_pol	2399	0.0	0.2180281802395145	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
C_ali_weak_pol	2399	0.0	1.496657877753481	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
C_ali_weak_pol	2399	18.0	20.77855432606438	0.8662777841777475	0.4670066273466736	1.292712635032046	0	0.0	180.0	3.0	3.25	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
C_ali_weak_pol	2399	86.0	109.06029729750878	0.7885546081485372	0.6243694763822714	0.948949522222424	-	0.0	180.0	3.25	3.5	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
C_ali_weak_pol	2399	139.0	264.6341194072275	0.5252535096810488	0.4395203757295247	0.6106620755516051	-	0.0	180.0	3.5	3.75	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
C_ali_weak_pol	2399	137.0	298.2516978638129	0.4593435711556508	0.3904780684930005	0.5390289828922503	-	0.0	180.0	3.75	4.0	nitrogen_amide_sec	[#6](=[O])-[#7d2]-[#6!$([#6]=O)]	2.0	electrostatic_repulsion;desolvation;hydrophobic
O_ali_mix	1709	2.0	6.551076911713869	0.3052933169543215	0.0	0.8010446515985419	-	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_ali_mix	1709	16.0	7.444599993898394	2.149208824263712	1.2648201005370836	3.2389599724349334	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_ali_mix	1709	21.0	11.359177117131216	1.848725465186125	1.1556928728168057	2.572455728585296	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_ali_mix	1709	9.0	22.37779853696532	0.4021843339564045	0.1550335031187765	0.6629560805477178	-	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_ali_mix	1709	0.0	22.705315836817256	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_ali_mix	1709	0.0	1.7232792729019342	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
C_pi_carbonyl	1297	2.0	0.105248624349783	19.00262366711041	16.60924871042031		0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
C_pi_carbonyl	1297	16.0	1.866793188232921	8.570847644427804	5.225289822438586	12.319718212757634	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
C_pi_carbonyl	1297	89.0	10.825287640005358	8.221490546920558	7.052420989646482	9.611657207308966	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
C_pi_carbonyl	1297	122.0	26.39461288763038	4.622155305682634	3.9410023353141246	5.3941992603466735	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
C_pi_carbonyl	1297	107.0	51.47179659011781	2.078808339488643	1.7372277823125206	2.472010246472052	+	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
C_pi_carbonyl	1297	0.0	64.02580657556412	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hydrophobic
N_pi	2502	0.0	0.0171513105170045	0.0	0.0		0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi	2502	0.0	0.0259237026345868	0.0	0.0		0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi	2502	1.0	0.1567012046525628	6.381571872514924	0.0		0	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi	2502	1.0	0.1296757406077354	7.711542616324552	0.0		0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi	2502	0.0	1.3276809278329704	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi	2502	0.0	0.5511753892779888	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	0.0	0.243074434576917	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	3.0	1.0690655286839772	2.806189068403514	0.0	5.438717673036105	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	6.0	2.1253674484850493	2.823041260125052	1.27541421658477	5.711910988371521	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	4.0	4.337610104739248	0.9221667930987212	0.2363792952047338	1.7211871157099927	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	4.0	4.542864129228943	0.8805017905474793	0.2020155792812729	1.7388542044236246	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
N_pi_arom_acc	2311	0.0	3.112696681671988	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
C_pi_don	2014	0.0	0.0380471352923725	0.0	0.0		0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_pi_don	2014	6.0	1.1075938650993904	5.417148098289248	2.501678560942717	12.147273362712456	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_pi_don	2014	12.0	4.182519098644398	2.8690843286021903	1.5358372714761133	4.820577357225304	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_pi_don	2014	30.0	14.721328039343025	2.03785962243518	1.4627822079566508	2.7898600473549684	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_pi_don	2014	15.0	21.43167469258992	0.699898641387381	0.3923425653196562	1.1029141985654969	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_pi_don	2014	0.0	20.42320748715311	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
N_don_pos	2007	2.0	2.148182980968776	0.931019386019924	0.0	2.4481798486629187	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_don_pos	2007	5.0	6.407704625767042	0.7803106247896795	0.1489071020721092	1.4852023120929545	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_don_pos	2007	14.0	6.156756521665281	2.273924581999432	1.2502357627514196	3.434910947781468	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_don_pos	2007	10.0	4.739188341974023	2.1100659603316547	0.8941232598013146	3.555091227654733	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_don_pos	2007	6.0	6.559996474304258	0.91463463791516	0.3169546888690831	1.649238564129334	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_don_pos	2007	0.0	2.602839342411612	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	3.0	1.624284443250607	1.846967144496093	0.0	4.262136861851376	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	7.0	7.344440423177256	0.953101883420514	0.2988734806019283	1.7636183730387145	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	19.0	7.393616441523749	2.569784374165384	1.3622112849645656	3.810373952317729	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	13.0	12.00778822615112	1.0826306856151906	0.5662796297769029	1.7668086813567785	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	7.0	17.265821570719968	0.4054252484498545	0.1726914213018877	0.7055931896625538	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
N_pi_don_pos	2122	0.0	9.71433338355691	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation;hbond_weak
O_pi_acc_neg	1526	2.0	12.30111554873162	0.1625868801960991	0.0	0.4178423474100165	-	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_acc_neg	1526	7.0	18.69110730855956	0.3745096469910245	0.1166017275632844	0.6770254730090238	-	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_acc_neg	1526	27.0	19.530013623562706	1.3824875148793987	0.909798679880301	1.882171646194332	0	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_acc_neg	1526	25.0	30.255141565411183	0.8263058345289959	0.4949950870869305	1.1559152555648478	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_acc_neg	1526	0.0	24.23271054091332	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_acc_neg	1526	0.0	1.859558568854117	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
O_pi_mix	1871	4.0	4.904398692483862	0.8155943777837883	0.1748788591500346	1.8144767755467912	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_pi_mix	1871	10.0	4.092276882874528	2.4436274197008205	1.2201675718974336	3.711334324388949	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_pi_mix	1871	8.0	7.247370585663206	1.103848617293788	0.3796291162734199	1.8193909115616844	0	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_pi_mix	1871	10.0	14.031008994163708	0.7127071192214022	0.3249518953058767	1.1794738057426857	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_pi_mix	1871	0.0	16.670356882252953	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
O_pi_mix	1871	0.0	1.729409292358075	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
N_pi_arom_don	2107	0.0	1.5595697242774187	0.0	0.0	0.0	-	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	2107	1.0	4.169086831760757	0.2398606794134972	0.0	0.8036601285004185	-	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	2107	10.0	4.324858706556246	2.3122142660615834	1.2123459266110188	3.891889869978645	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	2107	9.0	7.540696352048811	1.1935237251072568	0.5247758104234963	2.0550459646440804	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	2107	6.0	11.702308686845914	0.5127193411625139	0.150959622322999	0.955478031996604	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_arom_don	2107	0.0	6.016875436155364	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
C_ali_apol	1060	2.0	0.3376562913994726	5.923182985013155	0.0	14.105692122851265	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_apol	1060	19.0	2.92039834310285	6.505961779108865	4.521248429332093	8.747375681370483	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_apol	1060	170.0	27.313739698837487	6.223973790276527	5.300204656378495	7.331669358559095	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_apol	1060	361.0	99.7898932018765	3.617600825262849	3.276256082514073	3.958787154117485	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_apol	1060	324.0	236.8749866638617	1.3678101033933707	1.2112189425883912	1.5087506580312169	+	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_apol	1060	0.0	283.9789327388027	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	3.0	0.3057586969678166	9.811658768011338	0.0	15.83583351091406	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	19.0	2.2549780873443046	8.425802497431967	4.641282913946894	12.274675732659762	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	102.0	19.63488430197979	5.194835805053118	4.345716014452921	6.277461977722463	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	199.0	96.19271055224318	2.0687638268798048	1.7637369782162344	2.407839666877749	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	164.0	231.8920719592429	0.7072255580554062	0.6000912563667956	0.8325507694602425	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_pi_phenyl	1193	0.0	228.4381628723026	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
C_ali_don	1099	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
C_ali_don	1099	11.0	1.781672458606824	6.173974316581979	3.241099583812382	9.691226172361617	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_don	1099	89.0	20.11061626596929	4.425523257116873	3.7118253137932697	5.324023436617935	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_don	1099	185.0	58.867424011678224	3.142654925129718	2.7448697770292454	3.505250316537813	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_don	1099	170.0	113.49059774169586	1.4979214435623935	1.2836859805794985	1.7134414424768023	+	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_don	1099	0.0	121.7527089284093	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
N_pi_amide_don	1174	5.0	5.596025978779452	0.8934912058951071	0.2014050175725842	1.6176060402495442	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_amide_don	1174	27.0	32.29844706859875	0.835953503976666	0.5689389824077817	1.163502470108451	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_amide_don	1174	64.0	30.159465274810803	2.122053538311663	1.646049580746325	2.5216763402057265	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_amide_don	1174	124.0	41.67509810181349	2.9753979150106464	2.528071169968736	3.483883168981205	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_amide_don	1174	47.0	56.31770664775983	0.8345510283996896	0.6095992427503991	1.0588308758842069	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
N_pi_amide_don	1174	0.0	46.65144365271355	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hbond_weak;hydrophobic
S_mix	2333	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
S_mix	2333	0.0	0.0				?	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	
S_mix	2333	4.0	0.8478534418475732	4.717796499455762	0.0	8.375426103178823	0	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
S_mix	2333	4.0	2.6176913831631583	1.5280640130948102	0.3366918845827358	2.8873949008309827	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
S_mix	2333	5.0	5.186996948122243	0.9639488995284762	0.2203212198520727	1.8370191315461364	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
S_mix	2333	2.0	9.846466622809068	0.2031185476592238	0.0	0.554794599216031	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak
C_pi_pos	2329	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
C_pi_pos	2329	0.0	0.1879238557098061	0.0	0.0		0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation
C_pi_pos	2329	11.0	0.7766705892494069	14.163018597924074	10.790090766837691	17.667096924364845	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation
C_pi_pos	2329	1.0	1.9314676525831969	0.5177410031498965	0.0	1.8543322324867184	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation
C_pi_pos	2329	2.0	4.747757699634471	0.4212514889194913	0.0	1.1677204421590412	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation
C_pi_pos	2329	0.0	3.5061706191609865	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	multipolar;desolvation
C_pi_neg	1844	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
C_pi_neg	1844	2.0	0.6109951160742236	3.273348587220197	0.0	10.489608194957698	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
C_pi_neg	1844	7.0	3.699515452530039	1.8921396841883205	0.5684133174565388	3.292551425437974	0	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
C_pi_neg	1844	14.0	9.102318347465465	1.5380696945079155	0.817959638858887	2.367113834013748	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
C_pi_neg	1844	8.0	11.415681517660468	0.700790398507852	0.2874003223035705	1.271328380970837	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
C_pi_neg	1844	0.0	10.531364695798512	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion
Water	1139	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
Water	1139	0.0	0.0				?	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	
Water	1139	0.0	0.0				?	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	
Water	1139	0.0	0.0				?	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	
Water	1139	0.0	0.0				?	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	
Water	1139	0.0	0.0				?	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	
S_apol	2027	0.0	0.0				?	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	
S_apol	2027	0.0	0.1514028415749705	0.0	0.0	0.0	-	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
S_apol	2027	7.0	1.6171711028919615	4.328546303778253	2.005814859819893	6.490056629502123	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
S_apol	2027	14.0	5.289152042133456	2.6469271233792893	1.579714332079103	3.830657485548037	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
S_apol	2027	20.0	17.71382939102534	1.1290613428925167	0.6344102177514727	1.661888449320529	0	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
S_apol	2027	5.0	23.1945548342666	0.2155678363187735	0.0423846368265002	0.4502718417885403	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hydrophobic
O_pi_acc	1083	8.0	7.895757813921223	1.013202302873954	0.388493256814154	1.7261573745428649	0	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc	1083	38.0	33.399961342597166	1.1377258677103947	0.8076020670669154	1.4875204371772333	0	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc	1083	102.0	61.4859852017216	1.6589146236392096	1.3470012934905693	1.9419330641805788	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc	1083	117.0	111.53278975486674	1.0490188603472523	0.8758449278008118	1.247351285337886	0	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc	1083	0.0	94.06592432416149	0.0	0.0	0.0	-	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
O_pi_acc	1083	0.0	7.867603719932816	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;electrostatic_repulsion;hydrophobic
C_ali_weak_pol	1114	7.0	0.5608092825959228	12.481961724309896	7.100749733209021	20.649173863736685	+	0.0	180.0	2.5	2.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_weak_pol	1114	32.0	3.3476603543847334	9.55891476806681	7.384513588594908	12.055745587047602	+	0.0	180.0	2.75	3.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_weak_pol	1114	149.0	21.349385592549147	6.97912356091411	6.26377635853598	7.807030061325692	+	0.0	180.0	3.0	3.25	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_weak_pol	1114	299.0	90.95132116070704	3.2874728611328243	2.9745575556543664	3.606655615968928	+	0.0	180.0	3.25	3.5	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_weak_pol	1114	243.0	188.1506247337739	1.2915184328717266	1.14282945516104	1.4468118206053415	+	0.0	180.0	3.5	3.75	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
C_ali_weak_pol	1114	0.0	189.7580642184616	0.0	0.0	0.0	-	0.0	180.0	3.75	4.0	fluorine_aryl	[c]-[F]	1.0	desolvation;hbond_weak;hydrophobic
O_ali_mix	1479	25.0	13.039951733432408	1.9171850104248385	1.2862896644203088	2.545770909933532	+	0.0	180.0	2.5	2.75	oxygen_amide_sec_acyclic_Csp3_Csp3	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2.0	desolvation;electrostatic_repulsion;hbond_classic
O_ali_mix	1479	20.0	12.045493015477748	1.6603720556976107	1.0039059515565452	2.3678152658727565	+	0.0	180.0	2.75	3.0	oxygen_amide_sec_acyclic_Csp3_Csp3	[C^3]-[C](=[O])-[N&d2]-!@[C^3]	2.0	desolvation;electrostatic_repulsion;hbond_classic
